lat,lon,elevation_m,distance_km,grade_percent
34.247983,-117.35181,1581.5,457.071,-4.999999999997442
34.247776,-117.351805,1579.5,457.095,-8.333333333333018
34.247422,-117.351684,1577.5,457.138,-4.651162790703134
34.247177,-117.351707,1575.6,457.167,-6.551724137932171
34.246704,-117.352244,1573.6,457.242,-2.6666666666650496
34.246415,-117.352617,1571.6,457.291,-4.081632653063043
34.246318,-117.352783,1569.6,457.31,-10.526315789470662
34.246171,-117.353149,1567.6,457.349,-5.128205128206802
34.246107,-117.353243,1565.7,457.361,-15.833333333331595
34.245928,-117.353279,1563.7,457.382,-9.523809523802719
34.245888,-117.353255,1561.7,457.387,-40.00000000003638
34.245868,-117.353237,1559.7,457.39,-66.66666666697994
34.245789,-117.353153,1557.7,457.403,-15.38461538457556
34.245642,-117.353169,1555.8,457.419,-11.875000000028244
34.245335,-117.352999,1553.8,457.459,-4.999999999997442
34.245193,-117.352858,1551.8,457.48,-9.523809523802719
34.245034,-117.352816,1549.8,457.498,-11.111111111128235
34.243751,-117.352769,1547.9,457.648,-1.2666666666662878
34.243113,-117.353002,1545.9,457.725,-2.5974025974026587
34.242583,-117.353111,1543.9,457.787,-3.2258064516152456
34.241852,-117.353031,1541.9,457.872,-2.352941176469581
34.241697,-117.353134,1539.9,457.893,-9.523809523828497
34.24171,-117.353454,1538.0,457.923,-6.333333333327397
34.241562,-117.353976,1536.0,457.976,-3.7735849056605715
34.241513,-117.354284,1534.0,458.006,-6.66666666667273
34.241508,-117.354409,1529.6,458.018,-36.66666666666604
34.241341,-117.354539,1525.2,458.042,-18.33333333333207
34.241074,-117.354582,1520.9,458.072,-14.33333333331906
34.240769,-117.354512,1516.5,458.108,-12.222222222222012
34.240218,-117.35423,1512.1,458.178,-6.285714285715029
34.240118,-117.354066,1507.7,458.197,-23.157894736834734
34.240076,-117.353922,1503.4,458.212,-28.666666666692436
34.240054,-117.35332,1499.0,458.27,-7.586206896552833
34.239987,-117.353172,1494.6,458.286,-27.499999999966963
34.239701,-117.352948,1490.2,458.325,-11.282051282054615
34.239657,-117.352746,1485.9,458.345,-21.49999999995822
34.239667,-117.352165,1481.5,458.401,-7.85714285714538
34.239714,-117.351604,1477.1,458.456,-7.999999999999173
34.239679,-117.351271,1472.7,458.487,-14.193548387093626
34.239608,-117.351041,1468.4,458.511,-17.916666666665797
34.239488,-117.350799,1464.0,458.538,-16.296296296304593
34.239479,-117.350507,1459.6,458.566,-15.714285714306712
34.239557,-117.350206,1455.2,458.596,-14.666666666651762
34.239539,-117.34985,1450.8,458.631,-12.571428571440265
34.239305,-117.349344,1446.5,458.686,-7.818181818180765
34.23911,-117.349045,1442.1,458.723,-11.89189189188103
34.23886,-117.348744,1437.7,458.763,-11.000000000009663
34.238553,-117.348545,1433.3,458.804,-10.731707317074225
34.238249,-117.348353,1429.0,458.843,-11.025641025628438
34.238005,-117.348007,1424.6,458.887,-10.000000000004135
34.237883,-117.347572,1420.2,458.931,-10.000000000003617
34.237734,-117.347076,1415.8,458.981,-8.799999999998182
34.237486,-117.346785,1411.5,459.022,-10.487804878049484
34.23724,-117.346542,1407.1,459.058,-12.222222222222012
34.23692,-117.345941,1402.7,459.127,-6.376811594201145
34.236723,-117.345702,1398.3,459.159,-13.750000000007907
34.236541,-117.345666,1393.9,459.18,-20.952380952365328
34.235968,-117.345603,1389.6,459.247,-6.417910447760769
34.235827,-117.345713,1385.2,459.267,-22.000000000019327
34.235276,-117.34638,1380.8,459.357,-4.88888888888726
34.234875,-117.346733,1376.4,459.415,-7.58620689655244
34.234471,-117.347092,1372.1,459.473,-7.413793103449519
34.234297,-117.347326,1367.7,459.503,-14.66666666667955
34.234231,-117.34753,1363.3,459.524,-20.95238095236641
34.234131,-117.347567,1358.9,459.536,-36.66666666666414
34.233698,-117.347326,1354.6,459.591,-7.818181818181179
34.233523,-117.347291,1350.2,459.612,-20.952380952365328
34.233037,-117.347273,1345.8,459.668,-7.85714285714538
34.232802,-117.347038,1341.4,459.704,-12.22222222222138
34.232587,-117.347005,1337.1,459.729,-17.20000000001637
34.232411,-117.346884,1332.7,459.753,-18.33333333333207
34.232248,-117.346867,1328.3,459.771,-24.444444444405423
34.231906,-117.347016,1324.9,459.813,-8.095238095242943
34.231568,-117.346993,1321.5,459.853,-8.499999999995879
34.231348,-117.347076,1318.1,459.88,-12.59259259259908
34.23115,-117.347221,1314.7,459.906,-13.076923076917291
34.230907,-117.347232,1311.3,459.934,-12.14285714284879
34.230789,-117.347272,1307.8,459.949,-23.333333333354556
34.230723,-117.347398,1304.4,459.963,-24.285714285695956
34.230731,-117.34758,1301.0,459.98,-20.00000000000535
34.230862,-117.347831,1297.6,460.009,-11.724137931036267
34.230846,-117.348054,1294.2,460.03,-16.190476190507795
34.23064,-117.348373,1290.8,460.07,-8.499999999995879
34.230408,-117.348672,1287.4,460.108,-8.947368421049703
34.230181,-117.348778,1284.0,460.136,-12.14285714284879
34.229861,-117.348792,1280.6,460.174,-8.947368421063686
34.22954,-117.348916,1277.2,460.212,-8.947368421049703
34.229051,-117.348879,1273.8,460.27,-5.862068965518134
34.228669,-117.348868,1270.4,460.314,-7.727272727265469
34.228247,-117.348854,1266.9,460.363,-7.142857142860325
34.227862,-117.349104,1263.5,460.414,-6.6666666666684495
34.227613,-117.349233,1260.1,460.445,-10.967741935482072
34.227582,-117.349362,1256.7,460.457,-28.333333333331122
34.227573,-117.349614,1253.3,460.482,-13.59999999998181
34.227609,-117.349689,1249.9,460.49,-42.500000000097344
34.227731,-117.349761,1246.5,460.506,-21.250000000050093
34.227787,-117.349875,1243.1,460.519,-26.153846153779153
34.227887,-117.350288,1239.7,460.56,-8.29268292682958
34.227995,-117.350444,1236.3,460.579,-17.894736842100603
34.228077,-117.350625,1232.9,460.599,-17.00000000001478
34.228086,-117.350941,1229.5,460.629,-11.333333333322472
34.228179,-117.351177,1226.0,460.654,-14.000000000012733
34.228359,-117.351278,1222.6,460.677,-14.782608695636787
34.228649,-117.351419,1219.2,460.714,-9.189189189194355
34.228793,-117.351658,1215.8,460.742,-12.14285714284879
34.229157,-117.351956,1212.4,460.793,-6.666666666668005
34.229433,-117.352251,1209.0,460.836,-7.906976744185087
34.229496,-117.352358,1205.6,460.848,-28.333333333333016
34.22949,-117.35254,1202.2,460.866,-18.88888888891724
34.229331,-117.352674,1198.8,460.888,-15.454545454551937
34.228968,-117.352859,1195.4,460.934,-7.3913043478179
34.228756,-117.353252,1192.0,460.979,-7.555555555562629
34.228193,-117.353747,1188.6,461.06,-4.1975308641967475
34.22808,-117.353974,1185.1,461.085,-14.000000000012733
34.228132,-117.354135,1181.7,461.102,-20.00000000000401
34.228501,-117.354433,1178.3,461.153,-6.66666666666102
34.228819,-117.354762,1174.9,461.202,-6.938775510206894
34.229024,-117.35496,1171.5,461.232,-11.333333333322472
34.229314,-117.355146,1168.1,461.27,-8.947368421063686
34.229494,-117.355397,1166.1,461.302,-6.249999999992362
34.229532,-117.355614,1164.1,461.323,-9.523809523828497
34.229471,-117.355987,1162.2,461.359,-5.2777777777771995
34.229564,-117.356579,1160.2,461.418,-3.389830508473087
34.229586,-117.356942,1158.2,461.452,-5.882352941177887
34.229493,-117.357361,1156.2,461.494,-4.761904761901359
34.229523,-117.357783,1154.2,461.534,-5.0000000000045475
34.229498,-117.358274,1152.3,461.581,-4.042553191487365
34.229629,-117.358575,1150.3,461.615,-5.882352941177887
34.229616,-117.358682,1148.3,461.624,-22.222222222186293
34.229516,-117.358693,1146.3,461.637,-15.38461538464283
34.229444,-117.358653,1144.3,461.645,-25.000000000058265
34.229385,-117.358473,1142.3,461.664,-10.526315789470662
34.229362,-117.35816,1140.4,461.694,-6.333333333326638
34.22933,-117.357683,1138.4,461.74,-4.3478260869572525
34.22913,-117.357306,1136.4,461.783,-4.651162790696986
34.229102,-117.357094,1134.4,461.803,-10.000000000009095
34.229104,-117.356691,1132.4,461.842,-5.128205128206802
34.228979,-117.356367,1130.5,461.876,-5.58823529411926
34.228893,-117.35588,1128.5,461.924,-4.166666666666509
34.228651,-117.355785,1126.5,461.954,-6.666666666660098
34.22844,-117.355687,1124.5,461.98,-7.692307692304598
34.228191,-117.355398,1122.5,462.02,-5.0000000000045475
34.227239,-117.35526,1120.6,462.131,-1.7117117117119478
34.226829,-117.35542,1118.6,462.181,-3.9999999999990905
34.226248,-117.355359,1116.6,462.249,-2.941176470586485
34.226185,-117.355305,1114.6,462.258,-22.222222222326646
34.226172,-117.355187,1112.6,462.268,-20.00000000001819
34.226243,-117.354919,1110.7,462.296,-6.785714285708949
34.226203,-117.354647,1108.7,462.323,-7.407407407411025
34.226415,-117.354471,1106.7,462.352,-6.896551724138796
34.226521,-117.354194,1104.7,462.381,-6.896551724138796
34.226555,-117.35396,1102.7,462.404,-8.69565217390376
34.226662,-117.353797,1100.8,462.424,-9.500000000009095
34.226857,-117.353672,1098.8,462.45,-7.692307692304598
34.226949,-117.353539,1096.8,462.467,-11.764705882355774
34.227091,-117.353247,1094.8,462.499,-6.249999999992362
34.227294,-117.353076,1092.8,462.527,-7.142857142866539
34.227317,-117.352954,1090.8,462.54,-15.38461538457556
34.227217,-117.35286,1088.9,462.554,-13.571428571473001
34.226867,-117.352803,1086.9,462.595,-4.8780487804814205
34.226719,-117.352595,1084.9,462.622,-7.407407407411025
34.226079,-117.352545,1082.9,462.696,-2.702702702702254
34.225877,-117.352618,1080.9,462.72,-8.333333333333018
34.225771,-117.35259,1079.0,462.732,-15.83333333333349
34.225293,-117.352413,1077.0,462.791,-3.3898305084763525
34.224949,-117.352026,1075.0,462.845,-3.7037037037016143
34.224478,-117.351581,1072.9,462.915,-3.000000000000162
34.224104,-117.351154,1070.7,462.974,-3.728813559324065
34.224104,-117.350928,1068.6,462.996,-9.545454545458915
34.224244,-117.3505,1066.4,463.04,-4.999999999995091
34.224331,-117.350303,1064.3,463.062,-9.545454545458915
34.224285,-117.350172,1062.1,463.075,-16.923076923107462
34.223936,-117.35001,1060.0,463.118,-4.883720930231624
34.223869,-117.349916,1057.8,463.131,-16.923076923107462
34.223794,-117.34966,1055.7,463.157,-8.076923076919478
34.223649,-117.349604,1053.6,463.173,-13.124999999984812
34.223497,-117.349563,1051.4,463.192,-11.57894736841677
34.223369,-117.349472,1049.3,463.209,-12.352941176474365
34.223237,-117.349306,1047.1,463.231,-10.000000000004135
34.223023,-117.349171,1045.0,463.259,-7.499999999994316
34.222911,-117.34897,1042.8,463.283,-9.16666666666651
34.222757,-117.348835,1040.7,463.305,-9.545454545457881
34.222544,-117.348881,1038.5,463.33,-8.800000000008186
34.222357,-117.348871,1036.4,463.352,-9.545454545457881
34.222272,-117.348764,1034.3,463.365,-16.153846153805386
34.222238,-117.348585,1032.1,463.383,-12.22222222224131
34.22224,-117.348428,1030.0,463.399,-13.124999999983391
34.22219,-117.348372,1027.8,463.406,-31.428571428549617
34.22201,-117.348392,1025.7,463.427,-9.99999999999242
34.221923,-117.348482,1023.5,463.44,-16.923076923107462
34.221794,-117.348501,1021.4,463.455,-14.000000000012886
34.22171,-117.348438,1019.2,463.466,-19.99999999995556
34.221518,-117.348306,1017.1,463.492,-8.076923076919915
34.221453,-117.348098,1014.9,463.513,-10.476190476211563
34.221282,-117.347945,1012.8,463.538,-8.399999999988632
34.221234,-117.347767,1010.7,463.556,-11.66666666668414
34.221253,-117.347564,1008.5,463.576,-10.999999999978968
34.221381,-117.347388,1006.4,463.599,-9.130434782621611
34.221418,-117.347159,1004.2,463.621,-10.000000000003617
34.221296,-117.346949,1002.1,463.646,-8.399999999988632
34.221228,-117.346779,999.9,463.663,-12.941176470591618
34.221253,-117.346569,997.8,463.684,-9.999999999992962
34.221348,-117.34643,995.6,463.701,-12.941176470590952
34.221607,-117.346263,993.5,463.735,-6.176470588236848
34.22182,-117.345978,991.4,463.772,-5.675675675679155
34.222145,-117.345751,989.2,463.816,-5.000000000001808
34.222189,-117.345657,987.1,463.826,-20.999999999899956
34.222131,-117.345512,984.9,463.842,-13.750000000032331
34.221506,-117.34488,982.8,463.936,-2.234042553191654
34.22123,-117.34466,980.6,463.974,-5.789473684208684
34.22122,-117.344456,978.5,463.994,-10.49999999997982
34.221304,-117.344324,976.3,464.01,-13.750000000032331
34.221541,-117.344255,974.2,464.038,-7.499999999994316
34.221623,-117.344123,971.7,464.053,-16.666666666681827
34.221639,-117.343753,969.1,464.089,-7.222222222222012
34.221696,-117.34364,966.6,464.102,-19.23076923080354
34.222083,-117.343387,964.1,464.152,-4.999999999998863
34.222523,-117.343135,961.5,464.21,-4.482758620690257
34.222931,-117.342904,959.0,464.262,-4.807692307690373
34.223332,-117.342753,956.4,464.31,-5.416666666666509
34.223395,-117.342608,953.9,464.326,-15.624999999980904
34.223411,-117.342447,951.4,464.341,-16.666666666681827
34.223535,-117.342286,948.8,464.363,-11.818181818186563
34.223648,-117.34225,946.3,464.377,-17.857142857130096
34.22377,-117.342195,943.8,464.391,-17.857142857130096
34.223771,-117.342096,941.2,464.401,-26.000000000022737
34.223741,-117.341741,938.7,464.435,-7.352941176472358
34.223668,-117.341605,936.2,464.451,-15.624999999980904
34.223512,-117.341479,933.6,464.473,-11.818181818186563
34.223135,-117.341438,931.1,464.516,-5.813953488371233
34.222787,-117.341307,928.5,464.558,-6.190476190480199
34.222566,-117.341261,926.0,464.584,-9.615384615380746
34.222343,-117.341262,923.5,464.61,-9.615384615380746
34.221963,-117.341312,920.9,464.655,-5.777777777783083
34.221542,-117.341326,918.4,464.703,-5.208333333333136
34.221053,-117.341256,915.9,464.76,-4.385964912279442
34.220663,-117.341164,913.3,464.806,-5.652173913044478
34.220441,-117.341055,910.8,464.834,-8.928571428565048
34.22027,-117.340829,908.3,464.864,-8.333333333340914
34.220246,-117.340449,905.7,464.9,-7.222222222221696
34.220213,-117.340198,903.2,464.925,-9.999999999986358
34.219989,-117.34004,900.7,464.954,-8.620689655173495
34.219743,-117.339796,898.1,464.992,-6.8421052631559895
34.219181,-117.340196,895.6,465.067,-3.3333333333338384
34.219062,-117.340194,893.0,465.081,-18.571428571415463
34.218956,-117.339992,890.5,465.104,-10.869565217406564
34.218474,-117.339786,888.0,465.163,-4.237288135591358
34.218296,-117.339842,885.4,465.185,-11.818181818186563
34.218172,-117.340141,882.9,465.217,-7.81250000000433
34.218117,-117.340341,880.4,465.237,-12.499999999975842
34.21801,-117.340506,877.8,465.257,-13.000000000011939
34.217888,-117.340623,875.3,465.275,-13.888888888910293
34.217729,-117.340666,872.8,465.294,-13.157894736838326
34.217664,-117.340888,870.2,465.316,-11.818181818186046
34.217596,-117.341082,867.7,465.337,-11.904761904753396
34.217465,-117.34117,865.1,465.354,-15.294117647062638
34.217177,-117.341243,862.6,465.388,-7.352941176472358
34.216848,-117.341529,860.1,465.435,-5.3191489361673305
34.216722,-117.34158,857.5,465.451,-16.249999999980282
34.216466,-117.341519,855.0,465.481,-8.333333333340914
34.216316,-117.341637,851.4,465.502,-17.142857142845
34.216156,-117.341721,847.9,465.521,-18.421052631573655
34.216083,-117.341932,844.3,465.543,-16.363636363642893
34.21607,-117.342173,840.8,465.566,-15.217391304369187
34.21599,-117.342431,837.2,465.593,-13.333333333311437
34.21579,-117.342763,833.7,465.633,-8.750000000007958
34.215628,-117.343013,830.1,465.663,-11.999999999988251
34.215484,-117.343101,826.6,465.682,-18.421052631573655
34.215308,-117.343058,823.0,465.703,-17.142857142891405
34.215142,-117.342894,819.5,465.728,-13.9999999999809
34.214998,-117.34268,815.9,465.754,-13.846153846148363
34.214906,-117.34265,812.4,465.764,-35.00000000003183
34.21477,-117.342769,808.8,465.784,-18.000000000016485
34.214628,-117.342959,805.3,465.809,-13.9999999999809
34.214379,-117.343117,801.7,465.841,-11.25000000000595
34.214346,-117.343235,798.1,465.853,-29.999999999999055
34.214458,-117.343871,794.6,465.916,-5.555555555556598
34.214382,-117.344072,791.0,465.937,-17.142857142845
34.21431,-117.344079,787.5,465.946,-38.88888888882601
34.214154,-117.344093,783.9,465.963,-21.176470588240527
34.213993,-117.344108,780.4,465.982,-18.421052631573655
34.213993,-117.344318,776.8,466.002,-18.000000000016485
34.213963,-117.344645,773.3,466.033,-11.290322580643009
34.21404,-117.345006,769.7,466.07,-9.729729729735343
34.214005,-117.345268,766.2,466.095,-13.9999999999809
34.213838,-117.345478,762.6,466.123,-12.857142857159854
34.213798,-117.345751,759.1,466.149,-13.461538461533046
34.213723,-117.345848,755.5,466.163,-25.714285714267497
34.213601,-117.345891,752.0,466.177,-24.999999999982133
34.213546,-117.346021,748.4,466.191,-25.71428571437191
34.213598,-117.346301,744.9,466.219,-12.499999999991067
34.213475,-117.346537,741.3,466.245,-13.846153846148363
34.213259,-117.346736,737.7,466.276,-11.612903225803944
34.213098,-117.347027,734.2,466.311,-10.000000000009095
34.212894,-117.347132,730.6,466.336,-14.399999999980444
34.212847,-117.347428,727.1,466.365,-12.068965517242894
34.212759,-117.347544,723.5,466.379,-25.714285714267497
34.212658,-117.347575,720.0,466.392,-26.923076923124956
34.212454,-117.347546,716.4,466.416,-14.999999999999527
34.211954,-117.34767,712.9,466.475,-5.932203389827903
34.211587,-117.34768,709.3,466.517,-8.571428571434101
34.211307,-117.347768,705.8,466.552,-9.999999999992854
34.211166,-117.347932,702.2,466.573,-17.142857142890865
34.211208,-117.34801,698.7,466.583,-34.99999999983288
34.211325,-117.34801,695.1,466.596,-27.69230769235727
34.211542,-117.347881,691.6,466.624,-12.499999999991067
